"station","NAME","LATITUDE","LONGITUDE"
"72319093846","ANDERSON REGIONAL AIRPORT, SC US","34.498","-82.70924"
"72319393807","WINSTON SALEM REYNOLDS AIRPORT, NC US","36.13347","-80.22441"
"72319453872","MONROE AIRPORT, NC US","35.01467","-80.62414"
"72320093801","ROME R B RUSSELL AIRPORT, GA US","34.34833","-85.16155"
"72323003856","HUNTSVILLE INTNL AIRPORT, AL US","34.64406","-86.78615"
"72323163883","REDSTONE ARSENAL ARMY AIRFIELD, AL US","34.67861","-86.68472"
"72323513896","MUSCLE SHOALS AIRPORT, AL US","34.74388","-87.59971"
"72324013882","CHATTANOOGA AIRPORT, TN US","35.03363","-85.20039"
"72324900463","MAURY CO AIRPORT, TN US","35.55438","-87.17913"
"72325003847","CROSSVILLE MEMORIAL AIRPORT, TN US","35.95097","-85.08141"
"72326013891","KNOXVILLE AIRPORT, TN US","35.81801","-83.98573"
"72326499999","KNOXVILLE DOWNTOWN ISLAND, TN US","35.96389","-83.873886"
"72327013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","36.11054","-86.68815"
"72327199999","JOHN C TUNE, TN US","36.182362","-86.886722"
"72327313827","SMYRNA AIRPORT, TN US","36.00889","-86.52"
"72327400372","UPPER CUMBERLAND REGIONAL AIRPORT, TN US","36.056","-85.531"
"72328003894","CLARKSVILLE OUTLAW AIRPORT, TN US","36.61689","-87.41174"
"72328493839","MEMPHIS NAS, TN US","35.35","-89.86667"
"72329003935","CAPE GIRARDEAU FAA AIRPORT, MO US","37.22545","-89.57855"
"72330003975","POPLAR BLUFF MUNICIPAL AIRPORT, MO US","36.76973","-90.32241"
"72330613825","COLUMBUS AFB, MS US","33.65","-88.45"
"72330753893","GOLDEN TRIANGLE, MS US","33.45","-88.58333"
"72332093862","TUPELO REGIONAL AIRPORT, MS US","34.26224","-88.77127"
"72334013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","35.05639","-89.9864"
"72334603811","JACKSON MCKELLAR SIPES AIRPORT, TN US","35.59332","-88.91696"
"72334703809","DYERSBURG MUNICIPAL AIRPORT, TN US","36.0002","-89.4094"
"72335013877","BRISTOL AIRPORT, TN US","36.47964","-82.39893"
"72340313963","LITTLE ROCK AIRPORT ADAMS FIELD, AR US","34.72727","-92.2358"
"72340503930","LITTLE ROCK AFB, AR US","34.91667","-92.15"
"72340693991","WALNUT RIDGE MUNICIPAL AIRPORT, AR US","36.12528","-90.92444"
"72340703953","JONESBORO MUNICIPAL AIRPORT, AR US","35.83567","-90.64424"
"72340953869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","35.93778","-89.83318"
"72341503962","HOT SPRINGS ASOS, AR US","34.47551","-93.10413"
"72341613925","STUTTGART MUNICIPAL AIRPORT, AR US","34.60028","-91.57444"
"72341793988","PINE BLUFF GRIDER FIELD, AR US","34.17981","-91.93444"
"72341813977","TEXARKANA WEBB FIELD, AR US","33.45606","-93.98777"
"72341993992","EL DORADO GOODWIN FIELD, AR US","33.22072","-92.81404"
"72342500373","HARRELL FIELD AIRPORT, AR US","33.617","-92.767"
"72342953920","RUSSELLVILLE MUNICIPAL AIRPORT, AR US","35.25733","-93.095"
"72343403973","SPRINGDALE MUNICIPAL AIRPORT, AR US","36.1764","-94.1193"
"72343553921","MOUNT IDA, AR US","34.5467","-93.578"
"72343653922","FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US","36.28975","-94.31152"
"72343953918","MOUNTAIN HOME BAXTER CO REGIONAL AIRPORT, AR US","36.37056","-92.47194"
"72344013964","FORT SMITH REGIONAL AIRPORT, AR US","35.33346","-94.36526"
"72344154921","ALBION MUNICIPAL AIRPORT, NE US","41.73","-98.05444"
"72344353955","SILOAM SPRINGS SMITH FIELD AIRPORT, AR US","36.19056","-94.49083"
"72344403978","BENTONVILLE MUNICIPAL AIRPORT, AR US","36.35","-94.21667"
"72344593993","FAYETTEVILLE DRAKE FIELD, AR US","36.01027","-94.16824"
"72344703918","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","36.29083","-92.59"
"72344853934","BATESVILLE REGIONAL AIRPORT, AR US","35.72611","-91.64722"
"72344953954","ROGERS MUNICIPAL CARTER FIELD AIRPORT, AR US","36.37222","-94.10667"
"72345013971","HARRISON BOONE CO AIRPORT, AR US","36.26727","-93.15657"
"72348453901","WEST PLAINS MUNICIPAL AIRPORT, MO US","36.87913","-91.90523"
"72349513987","JOPLIN REGIONAL AIRPORT, MO US","37.15222","-94.49524"
"72351013966","WICHITA FALLS MUNICIPAL AIRPORT, TX US","33.97855","-98.49298"
"72352013902","ALTUS AFB, OK US","34.65","-99.26667"
"72352593986","HOBART MUNICIPAL AIRPORT, OK US","34.98908","-99.05282"
"72352603932","CLINTON SHERMAN AIRPORT, OK US","35.35677","-99.20411"
"72352803981","FREDERICK MUNICIPAL AIRPORT, OK US","34.35307","-98.98762"
"72353013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","35.38843","-97.60035"
"72353513909","ENID VANCE AFB, OK US","36.33333","-97.91667"
"72353653986","ENID WOODRING AIRPORT, OK US","36.38333","-97.8"
"72353753913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.85167","-97.4142"
"72354013919","OKLAHOMA CITY TINKER AFB, OK US","35.41667","-97.38333"
"72354403954","OKLAHOMA CITY WILEY POST AIRPORT, OK US","35.54113","-97.64725"
"72354503965","STILLWATER REGIONAL AIRPORT, OK US","36.16238","-97.08931"
"72355013945","FORT SILL POST FIELD AF, OK US","34.65","-98.4"
"72355593940","ARDMORE MUNICIPAL AIRPORT, OK US","34.3","-97.01667"
"72355693953","MUSKOGEE DAVIS FIELD, OK US","35.65765","-95.36583"
"72356013968","TULSA INTERNATIONAL AIRPORT, OK US","36.19854","-95.87825"
"72356453908","TULSA RICHARD L JONES JR AIRPORT, OK US","36.04243","-95.99016"
"72356503959","BARTLESVILLE MUNICIPAL AIRPORT, OK US","36.7664","-96.01292"
"72356693950","MCALESTER REGIONAL AIRPORT, OK US","34.88237","-95.78154"
"72357003948","NORMAN UNIVERSITY OF OKLAHOMA WESTHEIMER AIRPORT, OK US","35.25","-97.46667"
"72357503950","LAWTON MUNICIPAL AIRPORT, OK US","34.55771","-98.4172"
"72360023051","CLAYTON MUNICIPAL AIR PARK, NM US","36.44834","-103.15366"
"72362093040","SOCORRO MUNICIPAL AIRPORT, NM US","34.06667","-106.9"
"72362593057","GRANTS MILAN MUNICIPAL AIRPORT, NM US","35.16528","-107.90222"
"72362603737","CURRITUCK CO AIRPORT, NC US","36.39889","-76.01639"
"72362723081","GALLUP MUNICIPAL AIRPORT, NM US","35.50857","-108.79319"
"72362893942","BRADY CURTIS FIELD AIRPORT, TX US","31.17833","-99.32444"
"72362953998","ORANGE CO AIRPORT, TX US","30.06917","-93.80361"
"72363023047","AMARILLO AIRPORT, TX US","35.22027","-101.71733"
"72363503024","BORGER HUTCHINSON CO AIRPORT, TX US","35.69502","-101.39551"
"72364099999","DONA ANA CO INTERNATIONAL JETPORT ARPT SANTA TERESA, NM US","31.8804444","-106.70325"
"72364703034","ALBUQUERQUE DOUBLE EAGLE II AIRPORT, NM US","35.145","-106.795"
"72365023050","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","35.04189","-106.61545"
"72365493091","LOS ALAMOS MUNICIPAL AIRPORT, NM US","35.88333","-106.28333"
"72365623049","SANTA FE CO MUNICIPAL AIRPORT, NM US","35.61096","-106.09574"
"72365823090","FARMINGTON FOUR CORNERS REGIONAL AIRPORT, NM US","36.74354","-108.22931"
"72366023007","CHILDRESS MUNICIPAL AIRPORT, TX US","34.42747","-100.28391"
"72366303012","TAOS MUNICIPAL AIRPORT, NM US","36.45","-105.66667"
"72367623048","TUCUMCARI MUNICIPAL AIRPORT, NM US","35.18052","-103.60144"
"72367723054","LAS VEGAS MUNICIPAL AIRPORT, NM US","35.65582","-105.13853"
"72370093167","KINGMAN AIRPORT, AZ US","35.25745","-113.93405"
"72371003162","PAGE MUNICIPAL AIRPORT, AZ US","36.92112","-111.44874"
"72372323184","PRESCOTT LOVE FIELD, AZ US","34.64915","-112.42234"
"72374023194","WINSLOW AIRPORT, AZ US","35.02795","-110.72206"
"72374500374","PAYSON AIRPORT, AZ US","34.257","-111.339"
"72374703101","SHOW LOW AIRPORT, AZ US","34.2639","-110.0075"
"72375003103","FLAGSTAFF AIRPORT, AZ US","35.14427","-111.66637"
"72375600375","SEDONA AIRPORT, AZ US","34.85","-111.783"
"72375854928","LADYSMITH RUSK CO AIRPORT, WI US","45.49694","-91.00056"
"72375953990","IDABEL MCCURTAIN CO REGIONAL AIRPORT, OK US","33.90944","-94.85944"
"72376099999","FLAGSTAFF, AZ US","35.2166666","-111.8166666"
"72376123901","CALDWELL MUNICIPAL AIRPORT, TX US","30.51556","-96.70417"
"72376293244","SANTA YNEZ AIRPORT, CA US","34.60694","-120.07556"
"72378303195","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","35.94581","-112.15536"
"72378853135","LAUGHLIN BULLHEAD INTERNATIONAL AIRPORT, AZ US","35.15722","-114.55944"
"72380523179","NEEDLES AIRPORT, CA US","34.76783","-114.61842"
"72381023114","EDWARDS AFB, CA US","34.9","-117.86667"
"72381523161","BARSTOW DAGGETT AIRPORT, CA US","34.85371","-116.78702"
"72381603159","LANCASTER, CA US","34.74121","-118.21255"
"72382023182","PALMDALE AIRPORT, CA US","34.62944","-118.08309"
"72382523131","VICTORVILLE SOUTHERN CALIFORNIA INTERNATIONAL AIRPORT, CA US","34.58333","-117.38333"
"72383023187","SANDBERG, CA US","34.74361","-118.72528"
"72384023155","BAKERSFIELD AIRPORT, CA US","35.43424","-119.05524"
"72386023169","MCCARRAN INTERNATIONAL AIRPORT, NV US","36.0719","-115.16343"
"72387003160","DESERT ROCK AIRPORT, NV US","36.6206","-116.0278"
"72389093193","FRESNO YOSEMITE INTERNATIONAL, CA US","36.77999","-119.72016"
"72389403181","MAMMOTH LAKES MAMMOTH YOSEMITE AIRPORT, CA US","37.63333","-118.85"
"72389523149","PORTERVILLE MUNICIPAL AIRPORT, CA US","36.02944","-119.0625"
"72389693144","VISALIA MUNICIPAL AIRPORT, CA US","36.31667","-119.4"
"72389799999","FRESNO CHANDLER EXECUTIVE, CA US","36.732364","-119.819897"
"72389853119","HANFORD MUNICIPAL AIRPORT, CA US","36.3114","-119.62319"
"72391093111","POINT MUGU NF, CA US","34.12407","-119.12281"
"72392523190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249"
"72392623136","CAMARILLO AIRPORT, CA US","34.21142","-119.08762"
"72392793110","OXNARD VENTURA CO AIRPORT, CA US","34.20012","-119.20417"
"72393093214","VANDENBERG AFB, CA US","34.71667","-120.56667"
"72394023273","SANTA MARIA PUBLIC AIRPORT, CA US","34.89403","-120.45216"
"72396593209","PASO ROBLES MUNICIPAL AIRPORT, CA US","35.66936","-120.62918"
"72398093720","SALISBURY WICOMICO REGIONAL AIRPORT, MD US","38.3409","-75.51324"
"72399014711","MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US","40.1962","-76.77249"
"72400603701","NORFOLK CHESAPEAKE REGIONAL AIRPORT, VA US","36.66556","-76.32056"
"72400703719","SUFFOLK MUNICIPAL AIRPORT, VA US","36.68222","-76.60167"
"72401013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338"
"72401493714","PETERSBURG DINWIDDIE CO AIRPORT, VA US","37.18333","-77.5"
"72401599999","ALLEN C PERKINSON BLACKSTONE ARMY AIR FIELD FORT PICKETT VIRGINIA USA, VA US","37.074194","-77.957528"
"72401693736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","38.1374","-78.45513"
"72401703707","FARMVILLE REGIONAL AIRPORT, VA US","37.3575","-78.43778"
"72401993773","WAKEFIELD MUNICIPAL AIRPORT, VA US","36.98269","-77.00137"
"72402093739","WALLOPS ISLAND NASA TEST FACILITY, VA US","37.93718","-75.46622"
"72402603716","MELFA ACCOMACK CO AIRPORT, VA US","37.64667","-75.76083"
"72403093738","WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US","38.93485","-77.44728"
"72403303706","FREDERICKSBURG SHANNON AIRPORT, VA US","38.26667","-77.44917"
"72403513773","QUANTICO MCAS, VA US","38.50362","-77.30503"
"72403603710","MANASSAS REGIONAL DAVIS FIELD AIRPORT, VA US","38.72139","-77.51528"
"72403793728","DAVISON ARMY AIR FIELD, VA US","38.71667","-77.18333"
"72404013721","PATUXENT RIVER NAS, MD US","38.3","-76.41667"
"72404303756","EASTON NEWMAN FIELD AIRPORT, MD US","38.80417","-76.06889"
"72405013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454"
"72405303717","WINCHESTER REGIONAL AIRPORT, VA US","39.14333","-78.14444"
"72405503714","LEESBURG EXECUTIVE AIRPORT, VA US","39.07778","-77.5575"
"72405663805","MOUNTAIN EMPIRE AIRPORT, VA US","36.89472","-81.34972"
"72405713701","ABERDEEN PHILLIPS FIELD, MD US","39.4716","-76.1697"
"72405853818","ABINGDON VIRGINIA HIGHLANDS AIRPORT, VA US","36.68333","-82.03333"
"72406093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408"
"72406599999","TIPTON, MD US","39.085386","-76.759414"
"72406693706","HAGERSTOWN REGIONAL AIRPORT, MD US","39.70618","-77.73037"
"72406793744","BALTIMORE MARTIN FIELD, MD US","39.33333","-76.41667"
"72407093730","ATLANTIC CITY INTERNATIONAL AIRPORT, NJ US","39.45203","-74.56701"
"72407493780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","39.94076","-74.84075"
"72407513735","MILLVILLE MUNICIPAL AIRPORT, NJ US","39.36623","-75.07778"
"72407754779","AEROFLEX ANDOVER AIRPORT, NJ US","41.00928","-74.73633"
"72408454760","BELMAR FARMINGDALE ALLAIRE AIRPORT, NJ US","40.186919","-74.124886"
"72408594732","NORTHEAST PHILADELPHIA AIRPORT, PA US","40.07892","-75.01336"
"72408813707","DOVER AFB, DE US","39.13333","-75.46667"
"72409014780","LAKEHURST NAS, NJ US","40.03333","-74.35"
"72409313764","GEORGETOWN DELAWARE COASTAL AIRPORT, DE US","38.68974","-75.36246"
"72409454743","CALDWELL ESSEX CO AIRPORT, NJ US","40.87645","-74.28284"
"72409514792","TRENTON MERCER AIRPORT, NJ US","40.27681","-74.81587"
"72409614706","MCGUIRE AFB, NJ US","40.01667","-74.6"
"72409754738","MORRISTOWN, NJ US","40.8","-74.41667"
"72410013733","LYNCHBURG REGIONAL AIRPORT, VA US","37.32126","-79.20649"
"72410593760","STAUNTON, VA US","38.26361","-78.89639"
"72410613728","DANVILLE REGIONAL AIRPORT, VA US","36.57286","-79.33496"
"72410753895","TWIN CO AIRPORT, VA US","36.76611","-80.82333"
"72411013741","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","37.31719","-79.97369"
"72411353881","BLACKSBURG VIRGINIA TECH AIRPORT, VA US","37.2075","-80.40778"
"72411593757","HOT SPRINGS INGALLS FIELD, VA US","37.95","-79.81667"
"72411613868","PULASKI, VA US","37.13333","-80.68333"
"72411763802","WISE LONESOME PINE AIRPORT, VA US","36.9875","-82.53"
"72411893797","MECKLENBURG BRUNSWICK REGIONAL AIRPORT, VA US","36.68806","-78.05444"
"72412003872","BECKLEY RALEIGH CO AIRPORT, WV US","37.78359","-81.12283"
"72412503859","BLUEFIELD MERCER CO AIRPORT, WV US","37.2978","-81.20358"
"72412753801","LEWISBURG, WV US","37.86667","-80.4"
"72414013866","CHARLESTON WEST VIRGINIA INTERNATIONAL YEAGER AIRPORT, WV US","38.3795","-81.59112"
"72417013729","ELKINS RANDOLPH CO AIRPORT, WV US","38.8899","-79.85544"
"72417503802","CLARKSBURG BENEDUM AIRPORT, WV US","39.30218","-80.22392"
"72417613736","MORGANTOWN MUNICIPAL AIRPORT, WV US","39.64981","-79.92064"
"72417713734","MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US","39.40375","-77.97501"
"72418013781","WILMINGTON AIRPORT, DE US","39.67444","-75.60566"
"72419003889","JACKSON JULIAN CARROLL AIRPORT, KY US","37.591335","-83.313696"
"72420014891","MANSFIELD LAHM REGIONAL AIRPORT, OH US","40.8204","-82.51769"
"72421093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","39.04443","-84.67241"
"72422093820","LEXINGTON BLUE GRASS AIRPORT, KY US","38.0408","-84.6058"
"72423093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.17738","-85.73077"
"72423353841","FRANKFORT CAPITAL CITY AIRPORT, KY US","38.18463","-84.90393"
"72423513810","LOUISVILLE BOWMAN FIELD, KY US","38.23021","-85.66294"
"72423753803","OWENSBORO DAVIESS CO REGIONAL AIRPORT, KY US","37.75","-87.16667"
"72423853886","HENDERSON CITY CO AIRPORT, KY US","37.8","-87.68333"
"72424013807","FORT KNOX GODMAN ARMY AIR FIELD, KY US","37.9","-85.96667"
"72424303849","LONDON CORBIN AIRPORT, KY US","37.08958","-84.06881"
"72425003860","HUNTINGTON TRI STATE AIRPORT, WV US","38.36531","-82.5548"
"72427053868","OAK RIDGE ASOS, TN US","36.023","-84.2337"
"72427303804","PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US","39.33948","-81.44379"
"72427514894","WHEELING OHIO CO AIRPORT, WV US","40.16994","-80.64406"
"72427653859","DAYTON WRIGHT BROTHERS AIRPORT, OH US","39.5918","-84.2263"
"72428014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703"
"72428463825","COLUMBUS BOLTON FIELD, OH US","39.9","-83.13333"
"72428513812","COLUMBUS RICKENBACKER, OH US","39.81667","-82.93333"
"72428693824","ZANESVILLE MUNICIPAL AIRPORT, OH US","39.94609","-81.89315"
"72428704848","TOLEDO EXECUTIVE AIRPORT, OH US","41.56327","-83.47671"
"72428804804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332"
"72429093815","DAYTON INTERNATIONAL AIRPORT, OH US","39.90638","-84.21853"
"72429453844","LANCASTER FAIRFIELD CO AIRPORT, OH US","39.75725","-82.66333"
"72429563888","SPRINGFIELD BECKLEY MUNICIPAL AIRPORT, OH US","39.84028","-83.84"
"72429613841","WILMINGTON AIR PARK, OH US","39.43084","-83.777"
"72429793812","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","39.106","-84.41609"
"72429804850","LIMA ALLEN CO AIRPORT, OH US","40.70806","-84.0214"
"72430314813","AKRON FULTON INTERNATIONAL AIRPORT, OH US","41.03732","-81.46341"
"72432093817","EVANSVILLE REGIONAL AIRPORT, IN US","38.05015","-87.51465"
"72433003879","SALEM LECKRONE AIRPORT, IL US","38.65","-88.96667"
"72433593894","MOUNT VERNON OUTLAND AIRPORT, IL US","38.32333","-88.85833"
"72433693810","CARBONDALE SOUTHERN ILLINOIS AIRPORT, IL US","37.78329","-89.24533"
"72433813802","BELLEVILLE SCOTT AFB, IL US","38.55","-89.85"
"72433903865","MARION WILLIAMSON CO AIRPORT, IL US","37.75","-89.0"
"72434013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","38.75246","-90.37342"
"72434503966","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","38.65752","-90.65577"
"72434753904","ST CHARLES CO AIRPORT, MO US","38.93043","-90.43291"
"72435003816","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","37.05635","-88.77425"
"72435463815","SOMERSET PULASKI CO JT WILSON AIRPORT, KY US","37.05417","-84.61472"
"72435653866","SHELBYVILLE MUNICIPAL AIRPORT, IN US","39.58545","-85.79982"
"72436313803","COLUMBUS BAKALAR MUNICIPAL AIRPORT, IN US","39.26667","-85.9"
"72436553896","HUNTINGBURG AIRPORT, IN US","38.24889","-86.95361"
"72437303868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","39.4429","-87.32206"
"72437503893","BLOOMINGTON MONROE CO AIRPORT, IN US","39.14317","-86.61676"
"72438093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","39.72515","-86.2816"
"72438453842","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","39.82483","-86.29583"
"72438504828","ANDERSON MUNICIPAL AIRPORT, IN US","40.11667","-85.61667"
"72438614835","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","40.41236","-86.94739"
"72438754807","KOKOMO MUNICIPAL AIRPORT, IN US","40.52806","-86.05889"
"72438814829","GOSHEN MUNICIPAL AIRPORT, IN US","41.52651","-85.78721"
"72439093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","39.84529","-89.68401"
"72439503958","ALTON ST LOUIS REGIONAL AIRPORT, IL US","38.88333","-90.05"
"72439754831","BLOOMINGTON NORMAL AIRPORT, IL US","40.48333","-88.95"
"72440013995","SPRINGFIELD WEATHER SERVICE OFFICE AIRPORT, MO US","37.23983","-93.38995"
"72442013997","VICHY ROLLA NATIONAL AIRPORT, MO US","38.13178","-91.76468"
"72443093989","QUINCY REGIONAL AIRPORT, IL US","39.93709","-91.19661"
"72445003945","COLUMBIA REGIONAL AIRPORT, MO US","38.81704","-92.21475"
"72445303994","SEDALIA MEMORIAL AIRPORT, MO US","38.71198","-93.17467"
"72445493996","FARMINGTON REGIONAL AIRPORT, MO US","37.76083","-90.42833"
"72445514938","KIRKSVILLE REGIONAL AIRPORT, MO US","40.09661","-92.54696"
"72445703938","WAYNESVILLE REGIONAL AIRPORT FORNEY FIELD, MO US","37.75","-92.15"
"72445803963","JEFFERSON CITY MEMORIAL AIRPORT, MO US","38.59454","-92.15672"
"72445953931","KAISER LAKE OZARKS LEE C FINE MEMORIAL AIRPORT, MO US","38.09639","-92.55306"
"72446003947","KANSAS CITY INTERNATIONAL AIRPORT, MO US","39.29747","-94.73087"
"72446203073","CROCKETT HOUSTON CO AIRPORT, TX US","31.30694","-95.40389"
"72446313988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.12791","-94.58915"
"72446453916","CHILLICOTHE AGRI SCIENCE CENTER, MO US","39.819848","-93.576951"
"72446603929","KANSAS CITY RICHARDS GEBAUR AIRPORT, MO US","38.84389","-94.56028"
"72446713930","WHITEMAN AFB, MO US","38.71667","-93.55"
"72446803967","OLATHE JOHNSON CO EXECUTIVE AIRPORT, KS US","38.84997","-94.73949"
"72447593909","OLATHE JOHNSON CO INDUSTRIAL AIRPORT, KS US","38.8221","-94.89027"
"72449013993","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","39.76829","-94.90953"
"72450003928","WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US","37.64753","-97.42999"
"72450213932","WINFIELD STROTHER FIELD AIRPORT, KS US","37.16493","-97.03496"
"72450403974","WICHITA COLONEL JAMES JABARA AIRPORT, KS US","37.74965","-97.21907"
"72450503923","WICHITA MCCONNELL AFB, KS US","37.61667","-97.26667"
"72450613986","HUTCHINSON MUNICIPAL AIRPORT, KS US","38.06824","-97.86075"
"72450713981","CHANUTE MARTIN JOHNSON AIRPORT, KS US","37.6705","-95.48462"
"72450803997","LAWRENCE ASOS, KS US","39.00779","-95.2115"
"72450953939","NEWTON CITY CO AIRPORT, KS US","38.06778","-97.27472"
"72451013985","DODGE CITY REGIONAL AIRPORT, KS US","37.77105","-99.96915"
"72451523064","GARDEN CITY REGIONAL AIRPORT, KS US","37.92208","-100.72428"
"72451623020","LIBERAL MUNICIPAL AIRPORT, KS US","37.05","-100.96667"
"72451713940","GREAT BEND MUNICIPAL AIRPORT, KS US","38.35","-98.86667"
"72451803968","HAYS MUNICIPAL AIRPORT, KS US","38.85","-99.26667"
"72451993967","COFFEYVILLE MUNICIPAL AIRPORT, KS US","37.0912","-95.57258"
"72452003957","MEDICINE LODGE 1 E, KS US","37.2839","-98.5528"
"72453013969","PONCA CITY MUNICIPAL AIRPORT, OK US","36.73689","-97.10234"
"72455013947","FORT RILEY MARSHALL ARMY AIR FIELD, KS US","39.05","-96.76667"
"72455503936","MANHATTAN ASOS, KS US","39.13456","-96.67894"
"72455613989","EMPORIA ASOS, KS US","38.32906","-96.19453"
"72456013996","TOPEKA ASOS, KS US","39.07246","-95.62602"
"72456513920","TOPEKA FORBES FIELD, KS US","38.94144","-95.65125"
"72458013984","CONCORDIA ASOS, KS US","39.55127","-97.65077"
"72458593997","RUSSELL MUNICIPAL AIRPORT, KS US","38.87251","-98.80928"
"72458603919","SALINA MUNICIPAL AIRPORT, KS US","38.77996","-97.64444"
"72460493076","ELKHART, KS US","37.0","-101.88333"
"72462023061","ALAMOSA BERGMAN FIELD, CO US","37.43931","-105.8618"
"72462593005","DURANGO LA PLATA CO AIRPORT, CO US","37.1431","-107.76023"
"72462703011","TELLURIDE REGIONAL AIRPORT, CO US","37.95","-107.9"
"72463523067","LA JUNTA MUNICIPAL AIRPORT, CO US","38.04948","-103.51335"
"72463603013","LAMAR MUNICIPAL AIRPORT, CO US","38.07177","-102.68747"
"72464093058","PUEBLO MEMORIAL AIRPORT, CO US","38.28868","-104.5057"
"72464523070","TRINIDAD AIRPORT, CO US","37.26217","-104.33185"
"72464603028","SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US","37.28346","-102.613784"
"72465023065","GOODLAND RENNER FIELD, KS US","39.36729","-101.69322"
"72465593990","HILL CITY MUNICIPAL AIRPORT, KS US","39.37412","-99.82987"
"72466093037","COLORADO SPRINGS MUNICIPAL AIRPORT, CO US","38.80949","-104.68873"
"72466593010","LIMON, CO US","39.27332","-103.66737"
"72466693067","DENVER CENTENNIAL AIRPORT, CO US","39.5599","-104.84843"
"72467393009","LEADVILLE LAKE CO AIRPORT, CO US","39.22803","-106.31625"
"72467494050","MEEKER AIRPORT, CO US","40.04437","-107.88836"
"72467523063","EAGLE CO AIRPORT, CO US","39.65","-106.91667"
"72467693073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","39.22994","-106.87052"
"72467793007","GUNNISON CO AIRPORT, CO US","38.53333","-106.93333"
"72467894033","STEAMBOAT SPRINGS ADAMS FIELD, CO US","40.51667","-106.86667"
"72468094015","FORT CARSON BUTTS ARMY AIR FIELD, CO US","38.67833","-104.75667"
"72468903026","BURLINGTON CARSON AIRPORT, CO US","39.24148","-102.28192"
"72469523036","AURORA BUCKLEY FIELD ANGB, CO US","39.71667","-104.75"
"72469824015","AKRON WASHINGTON CO AIRPORT, CO US","40.174306","-103.214588"
"72469903065","BROOMFIELD JEFFERSON CO AIRPORT, CO US","39.9","-105.11667"
"72470093141","PRICE CARBON CO AIRPORT, UT US","39.60886","-110.75547"
"72473323170","HANKSVILLE AIRPORT, UT US","38.41667","-110.7"
"72473700377","INVERNESS AIRPORT, FL US","28.817","-82.317"
"72475023176","MILFORD MUNICIPAL AIRPORT, UT US","38.42251","-113.01089"
"72475423186","ST GEORGE MUNICIPAL AIRPORT, UT US","37.1","-113.6"
"72475593129","CEDAR CITY AIRPORT, UT US","37.70672","-113.09698"
"72475623159","BRYCE CANYON AIRPORT, UT US","37.70127","-112.14897"
"72476023066","GRAND JUNCTION WALKER FIELD, CO US","39.13437","-108.54081"
"72476593013","MONTROSE REGIONAL AIRPORT, CO US","38.50538","-107.89813"
"72476793069","CORTEZ MONTEZUMA CO AIRPORT, CO US","37.30705","-108.62646"
"72476824051","GREELEY WELD CO AIRPORT, CO US","40.43556","-104.63194"
"72476994035","FORT COLLINS LOVELAND AIRPORT, CO US","40.45","-105.01667"
"72477003170","EUREKA AIRPORT, NV US","39.6013","-116.0055"
"72477693075","MOAB CANYONLAND AIRPORT, UT US","38.75006","-109.76267"
